,mean,std,std_over_mean,rfi_ratio,rfi_mean,rfi_std,rfi_min,rfi_max,rfi_std_over_rfi_mean,rfi_min_data_percentile,rfi_min_stds_from_mean,rfi_min_means_from_mean,rfi_min_div_mean,rfi_max_over_rfi_min,rfi_perc10,rfi_perc10_data_percentile,rfi_perc10_stds_from_mean,rfi_perc10_over_rfi_min,nonrfi_mean,nonrfi_std,nonrfi_min,nonrfi_max,nonrfi_std_over_nonrfi_mean,nonrfi_max_data_percentile,nonrfi_max_stds_from_mean,nonrfi_max_means_from_mean,nonrfi_max_div_mean,nonrfi_max_over_nonrfi_min,rfi_mean_over_nonrfi_mean,nonrfi_perc90,nonrfi_perc90_data_percentile,nonrfi_perc90_stds_from_mean,nonrfi_max_over_nonrfi_perc90,nonrfi_max_over_rfi_min,overlap_ratio,rfi_overlap_ratio,nonrfi_overlap_ratio,nonrfi_perc90_minus_rfi_perc10,nonrfi_perc90_over_rfi_perc10
198,13.333101,10.403333,0.78026354,0.016666412353515625,22.636515,19.660242,0.0051823715,106.05368,0.86851895,0.0,-1.2811202,-0.9996113,0.00038868462,20464.314,4.098919773101807,0.237762451171875,-0.8876176276058938,790.9351525708646,13.17542,10.100528,0.018484378,35.336395,0.766619,0.9964714050292969,2.1150236,1.6502758,2.6502757,1911.6897,1.7180868,29.677124404907225,0.8971519470214844,1.5710372423440588,790.9351525708646,6818.576,0.9964675903320312,0.7885099565117876,1.0,0.6593894958496094,7.2402306089658905
199,516962.22,2334600.2,4.515998,0.0181732177734375,10145311.0,14141402.0,17455.463,62114684.0,1.3938855,0.01080322265625,-0.21395814,-0.96623456,0.03376545,3558.4668,586705.65,0.8394241333007812,0.029873821546108386,33.61157785824795,338745.34,319391.84,203.06958,1577044.8,0.9428671,0.9874114990234375,0.45407453,2.0505996,3.0505996,7766.0312,29.949669,840043.1687500001,0.8872528076171875,0.13838812447655657,33.61157785824795,90.34677,0.9766044616699219,0.3075146935348447,0.9889968140492656,0.04782867431640625,1.4317966236561726
200,118893.32,647480.1,5.4458914,0.003173828125,8524246.0,7756326.0,18703.5,26679376.0,0.9099134,0.054958343505859375,-0.15473807,-0.8426867,0.1573133,1426.4376,158376.79218750002,0.8651618957519531,0.06098020672835327,8.467762300505253,92131.23,57939.945,134.98688,338561.06,0.628885,0.9974479675292969,0.3392656,1.8476038,2.8476038,2508.1035,92.52287,172130.8453125,0.8975257873535156,0.08222263965245265,8.467762300505253,18.101482,0.9424858093261719,0.1971153846153846,0.9448666727896154,0.0323638916015625,1.0868438673054872
201,17.681038,14.638674,0.8279307,0.007976531982421875,16.233694,23.637981,0.041922513,153.41713,1.4561062,0.0,-1.2049668,-0.997629,0.0023710437,3659.5403,0.9877451658248901,0.028240203857421875,-1.1403555393888192,23.56121057211679,17.692677,14.5431795,0.14565039,49.518696,0.82198864,0.999176025390625,2.1749005,1.8006668,2.8006668,339.98328,0.9175375,41.22452011108398,0.8997306823730469,1.6083070473665975,23.56121057211679,1181.1958,0.9991722106933594,0.8971783835485414,1.0,0.871490478515625,41.73598771972362
202,2.5812237,4.6771936,1.8120064,0.017322540283203125,19.833984,21.565199,0.008365892,155.15804,1.0872853,0.002414703369140625,-0.5500858,-0.99675894,0.0032410566,18546.502,2.2080256938934326,0.6705703735351562,-0.07979101593204296,263.9318947928087,2.277094,2.9536755,0.001098189,15.51106,1.2971251,0.9927215576171875,2.7644432,5.0091887,6.0091887,14124.217,8.710218,7.1919589996337905,0.8896026611328125,0.9857909735210864,263.9318947928087,1854.0833,0.9903030395507812,0.5800484474785289,0.9975427304806233,0.21903228759765625,3.2571899047751303
203,1.120528,2.626966,2.3444002,0.004718780517578125,23.572775,25.655952,0.010159592,89.31236,1.0883722,0.0068206787109375,-0.4226809,-0.9909332,0.00906679,8790.939,0.5322518348693848,0.5244903564453125,-0.22393748070254796,52.389094691532385,1.0140784,1.1880859,0.0006094704,5.6369615,1.1715918,0.9972000122070312,1.7192585,4.03063,5.0306296,9248.95,23.245516,2.931900978088379,0.8975677490234375,0.6895304300284599,52.389094691532385,554.8413,0.9903755187988281,0.4074373484236055,0.993146983407881,0.373077392578125,5.508484491759189
204,2.36184,4.318405,1.8284072,0.01749420166015625,20.514585,22.467075,0.009326153,120.37973,1.0951757,0.002086639404296875,-0.5447645,-0.9960513,0.003948681,12907.758,2.411692976951599,0.6093673706054688,0.01154430061905721,258.5946064268189,2.038618,2.0052567,0.0013715604,9.655427,0.98363525,0.990325927734375,1.6889538,3.0880952,4.088095,7039.739,10.062986,4.725542974472046,0.8885879516601562,0.5473555356505578,258.5946064268189,1035.3065,0.9882354736328125,0.4472307021369385,0.9978762065243557,0.2792205810546875,1.9594297531376375
205,547221.1,1493636.0,2.7294927,0.010471343994140625,10224847.0,10478973.0,236411.45,53414140.0,1.0248538,0.31429290771484375,-0.2080893,-0.5679782,0.4320218,225.9372,1088384.95,0.9596061706542969,0.3623130568625823,4.603774206423613,444811.06,301609.16,1002.8285,1278581.8,0.67806125,0.9913558959960938,0.48965117,1.3364992,2.3364992,1274.9755,22.986944,922613.7250000002,0.8910446166992188,0.2513280344073122,4.603774206423613,5.4082904,0.6770591735839844,0.17486338797814208,0.6823811965350676,-0.06856155395507812,0.8476906309665531
206,5665897.5,1924180.1,0.3396073,0.021881103515625,10752450.0,7668494.0,486749.47,39914784.0,0.7131857,0.0,-2.691613,-0.91409135,0.08590863,82.00272,3656754.5,0.07806015014648438,-1.0441553646127595,7.512600906151477,5552108.5,1370412.9,3377885.0,7822291.0,0.24682747,0.988983154296875,1.1206818,0.3805917,1.3805916,2.3157363,1.9366426,7152767.3,0.8898887634277344,0.7727290084133884,7.512600906151477,16.070467,0.9889793395996094,0.4966875871687587,1.0,0.81182861328125,1.9560425235000052
207,410929.38,1532443.0,3.7292125,0.0078887939453125,11789894.0,12816398.0,10598.723,54596836.0,1.0870664,0.001926422119140625,-0.2612369,-0.97420794,0.025792079,5151.2656,329133.671875,0.5276565551757812,-0.0533760166772924,31.054088549143415,320449.3,152252.47,420.218,708194.5,0.47512186,0.9940452575683594,0.1939812,0.72339714,1.7233971,1685.3027,36.79176,540265.09375,0.8943519592285156,0.08439838790088766,31.054088549143415,66.818855,0.9921150207519531,0.24564796905222436,0.998058259893262,0.3666954040527344,1.6414762144275064
208,156968.98,425349.94,2.7097707,0.00994873046875,2774196.2,3188374.0,3706.1223,26589936.0,1.1492965,0.001277923583984375,-0.36032182,-0.97638947,0.02361054,7174.5977,323892.378125,0.9218292236328125,0.3924378001113495,87.39387171920512,130669.21,105186.34,344.55792,651813.9,0.8049818,0.9926605224609375,1.163383,3.1525009,4.152501,1891.7396,21.23068,269174.546875,0.8918266296386719,0.26379588336015686,87.39387171920512,175.8749,0.9913787841796875,0.26265337423312884,0.9987092349423586,-0.030002593994140625,0.831061689173548
209,548415.2,2052460.4,3.74253,0.009349822998046875,13829445.0,16132760.0,247220.97,54560930.0,1.1665515,0.44728851318359375,-0.14674789,-0.5492084,0.45079163,220.697,589076.0625,0.7194595336914062,0.019810796590896428,2.3827916599408603,423067.8,339841.03,5182.1426,1457614.5,0.8032779,0.9929847717285156,0.4429802,1.6578667,2.6578667,281.27643,32.688484,978475.3375,0.8934669494628906,0.20953395994307564,2.3827916599408603,5.8959985,0.5456924438476562,0.25010199918400655,0.5484899477459924,0.17400741577148438,1.6610339475473086
210,0.5117337,2.264541,4.425233,0.0028533935546875,32.644188,26.353119,0.01990595,92.49625,0.80728364,0.037616729736328125,-0.21718653,-0.96110094,0.03889904,4646.663,4.091477155685425,0.9974327087402344,1.5807810881103135,205.54040254419277,0.41978478,0.43875578,0.00014843102,1.9039239,1.0451922,0.9971694946289062,0.6147781,2.7205365,3.7205362,12826.994,77.76411,1.192978024482727,0.8974533081054688,0.3008310914109482,205.54040254419277,95.645966,0.9595489501953125,0.009358288770053475,0.9622756277831337,-0.09997940063476562,0.2915763620542257
211,0.53207,3.5712495,6.7119923,0.010040283203125,28.990532,21.12587,0.0034551336,96.91447,0.7287162,0.006938934326171875,-0.14801957,-0.9935062,0.006493758,28049.412,4.614497423171997,0.990966796875,1.1431370054662202,1335.5481726500143,0.24344096,0.24389085,0.00025932014,1.3918766,1.0018481,0.9904975891113281,0.24075791,1.6159652,2.6159651,5367.4067,119.0865,0.604618102312088,0.8913116455078125,0.020314492593784886,1335.5481726500143,402.84305,0.9835548400878906,0.053951367781155016,0.9929906902185641,-0.0996551513671875,0.13102577526123627
212,0.50470006,1.4812946,2.935,0.008090972900390625,9.987251,11.674846,0.00033603754,85.64556,1.1689749,0.0005035400390625,-0.34048864,-0.99933416,0.0006658163,254869.03,1.6149988174438477,0.9301414489746094,0.7495461934653147,4806.007124445335,0.42735112,0.6007265,0.00022749165,3.4372132,1.4056977,0.9943008422851562,1.9796962,5.810408,6.8104076,15109.184,23.37013,1.1034739971160896,0.8932075500488281,0.40422338644777134,4806.007124445335,10228.658,0.9937934875488281,0.2960867515322961,0.9994923525995777,-0.03693389892578125,0.6832661331991697
213,1.8636762,4.8140774,2.5831082,0.007198333740234375,40.907906,35.386833,0.035027854,115.3512,0.86503655,0.013309478759765625,-0.37985438,-0.981205,0.018795032,3293.1277,4.5571132659912115,0.8820610046386719,0.5594918536840676,130.099698576518,1.5805849,1.7694198,0.008047713,7.8952503,1.1194715,0.9941062927246094,1.2529035,3.2363853,4.2363853,981.0552,25.881498,4.726910209655761,0.8942604064941406,0.5947627748505029,130.099698576518,225.3992,0.9807929992675781,0.18177000529941706,0.9865940205258649,0.01219940185546875,1.0372597593594413
214,0.36511675,2.029363,5.5581207,0.010204315185546875,14.515185,14.07915,0.012917558,78.47806,0.9699601,0.018032073974609375,-0.1735516,-0.96462077,0.035379253,6075.3013,2.0691612243652346,0.9908180236816406,0.8396943025330236,160.18207678346306,0.21923633,0.17803082,0.00019660381,1.0806464,0.8120498,0.9903182983398438,0.35258833,1.9597285,2.9597285,5496.569,66.20794,0.4469612777233124,0.8910789489746094,0.04033016066585486,160.18207678346306,83.65717,0.9722824096679688,0.05158878504672897,0.9817820240568238,-0.09973907470703125,0.21601085138275225
215,569896.1,756424.3,1.3273021,0.013271331787109375,3283434.2,4852207.0,111514.62,28331260.0,1.4777842,0.10335540771484375,-0.6059846,-0.8043246,0.19567534,254.05872,446518.525,0.4864959716796875,-0.16310633854725548,4.004125524183314,533399.56,403540.38,30427.877,1773979.4,0.75654423,0.9933586120605469,1.5918093,2.1128118,3.1128118,58.30112,6.155675,1155710.7750000001,0.8924217224121094,0.7744524340629256,4.004125524183314,15.908044,0.8899993896484375,0.49985628054038517,0.8952544797324725,0.4059257507324219,2.588270609825203
216,3078060.8,635959.6,0.20661049,0.00921630859375,7100461.0,4662924.0,57571.543,18891776.0,0.6567072,0.0,-4.7494984,-0.9812962,0.018703835,328.14435,2002040.75,0.00092315673828125,-1.691962756283467,34.77483226542519,3040643.5,232485.78,2526440.8,3583825.0,0.0764594,0.9938583374023438,0.7952773,0.16431263,1.1643126,1.4185272,2.3351836,3337742.0250000004,0.8943023681640625,0.40832981339027674,34.77483226542519,62.24994,0.9938545227050781,0.334023178807947,1.0,0.8933792114257812,1.667169874039777
217,19.327784,15.371767,0.7953197,0.002101898193359375,16.87273,17.644104,0.055947796,89.65047,1.0457172,0.0,-1.2537163,-0.9971053,0.0028946823,1602.395,7.378170490264893,0.31182861328125,-0.7773740689715758,131.87598229688277,19.332952,15.366212,0.08240933,52.82316,0.7948197,0.9998092651367188,2.1790192,1.733017,2.733017,640.98517,0.8727446,44.16385192871094,0.8999748229980469,1.6156937763184165,131.87598229688277,944.1508,0.9998054504394531,0.911070780399274,1.0,0.5881462097167969,5.985745651578913
218,1.4248527,2.771488,1.9451048,0.008556365966796875,17.73441,19.515486,0.00048579095,73.473785,1.1004305,0.001190185546875,-0.5139358,-0.99965906,0.00034094116,151245.69,1.24246244430542,0.6375923156738281,-0.06580951739448092,2557.6072178843915,1.2840979,1.4646236,0.00026467265,7.003515,1.1405855,0.995635986328125,2.012876,3.915255,4.915255,26461.045,13.810792,3.453026056289673,0.8953094482421875,0.731799438821389,2557.6072178843915,14416.726,0.9944419860839844,0.49041462327240304,0.9987995429028745,0.2577171325683594,2.7791794207671487
219,444454.12,498366.56,1.1213003,0.017658233642578125,2094297.0,2425452.0,15189.59,25099156.0,1.1581223,0.002635955810546875,-0.86134297,-0.9658242,0.03417583,1652.392,398372.35000000003,0.5491218566894531,-0.09246562363420995,26.226669324051347,414797.1,311893.25,926.7679,1590221.8,0.75191766,0.9931297302246094,2.299046,2.577921,3.577921,1715.8793,5.0489674,826323.2000000001,0.8911399841308594,0.7662413647584956,26.226669324051347,104.69155,0.9904899597167969,0.611147116007777,0.997316661165369,0.34201812744140625,2.0742483759226764
220,132349.34,701474.56,5.300174,0.011219024658203125,4073116.5,5274196.5,12502.057,34209120.0,1.2948799,0.00914764404296875,-0.17085052,-0.9055375,0.09446255,2736.2793,201129.265625,0.9167747497558594,0.09805048615002343,16.08769432154366,87636.14,61837.242,793.6152,320522.72,0.7056135,0.9908409118652344,0.268254,1.421793,2.421793,403.87674,46.47759,183249.67812500003,0.8907089233398438,0.07256191043278214,16.08769432154366,25.6376,0.981689453125,0.18395103706222374,0.9907485638669306,-0.026065826416015625,0.9111039984935063
221,0.43296593,1.6619109,3.8384333,0.004199981689453125,18.216843,17.130503,0.020796442,117.06892,0.94036615,0.03157806396484375,-0.24800938,-0.9519675,0.048032515,5629.276,1.8689357042312622,0.9822044372558594,0.8640473910308061,89.86804896191269,0.3579589,0.44311967,0.00034058662,2.2820878,1.2379066,0.9962806701660156,1.112648,4.2708254,5.2708254,6700.4624,50.890877,0.9450815081596378,0.8964462280273438,0.3081486357013381,89.86804896191269,109.73453,0.9646987915039062,0.11534968210717529,0.9682887493631317,-0.08575820922851562,0.5056789840442223
222,2.611393,3.844909,1.4723594,0.016361236572265625,14.353659,15.64505,0.027618483,102.43454,1.0899695,0.00940704345703125,-0.6719989,-0.9894239,0.010576149,3708.9126,1.3985977172851562,0.4838523864746094,-0.3154288625515038,50.639918637995734,2.416079,2.9370625,0.007974155,17.514874,1.2156318,0.9951362609863281,3.8761594,5.7071,6.7071,2196.455,5.9408894,6.086526679992676,0.8921928405761719,0.9038273071946386,50.639918637995734,634.1722,0.9857254028320312,0.7029610631848916,0.9904364856217641,0.4083404541015625,4.351878030951848
223,11.243856,8.2640085,0.7349799,0.021350860595703125,20.84467,18.316538,0.005081578,115.367744,0.8787157,0.0,-1.3599665,-0.9995481,0.00045194264,22703.133,4.9699372291564945,0.2507057189941406,-0.7591859548752337,978.0302643749807,11.0344,7.7723575,0.009357771,28.0892,0.7043752,0.9952163696289062,2.0383985,1.4981819,2.498182,3001.6978,1.8890623,24.17802505493164,0.8952293395996094,1.565120436455571,978.0302643749807,5527.653,0.9952125549316406,0.7761300696801858,1.0,0.6445236206054688,4.864855216498413
224,3171989.8,1062980.5,0.33511475,0.0075836181640625,11699474.0,8043885.0,75047.055,38436880.0,0.68754244,0.0,-2.9134521,-0.9763407,0.0236593,512.1704,3261902.525,0.6840095520019531,0.0845855356706919,43.46476405480187,3106826.5,290165.12,2341555.0,3774935.0,0.093395986,0.993408203125,0.56722134,0.19008423,1.1900842,1.6121488,3.7657313,3431990.375,0.8940086364746094,0.24459585570948855,43.46476405480187,50.300907,0.9934043884277344,0.1312877263581489,1.0,0.20999908447265625,1.0521437561963933
225,227781.06,638566.25,2.8034213,0.00968170166015625,4365603.5,4753045.0,74790.555,23346312.0,1.0887487,0.23266220092773438,-0.23958439,-0.67165595,0.32834405,312.15588,854556.3875,0.9912872314453125,0.9815353144642391,11.425993443565472,187328.23,147879.98,802.88104,835455.2,0.78941643,0.9912567138671875,0.95162266,2.6677992,3.6677992,1040.5715,23.304567,364107.703125,0.8917083740234375,0.2134886405678346,11.425993443565472,11.170598,0.7585906982421875,0.09732072498029945,0.7650632111738558,-0.099578857421875,0.42607803118784837
226,2.3618386,2.7531295,1.1656722,0.00518035888671875,20.337826,12.322623,0.006266495,84.07183,0.6058968,0.001964569091796875,-0.855598,-0.99734676,0.0026532277,13416.085,6.736979007720947,0.9333000183105469,1.5891517114323477,1075.0792554407321,2.268231,2.2665024,0.0013059113,10.740678,0.99923795,0.9960975646972656,3.0433874,3.547592,4.5475917,8224.661,8.966382,5.71507453918457,0.8957405090332031,1.2179724860752952,1075.0792554407321,1713.9849,0.9941291809082031,0.24742268041237114,0.9980252007393035,-0.03755950927734375,0.8483141379295945
227,0.63383144,1.3363913,2.1084332,0.003902435302734375,16.382374,9.658585,0.027535174,36.572643,0.5895717,0.04955291748046875,-0.45368168,-0.9565575,0.043442424,1328.2155,4.819614982604981,0.996490478515625,3.132154068926502,175.03484725594566,0.572133,0.6723048,0.00031708612,3.8596818,1.1750848,0.9962959289550781,2.4138515,5.089445,6.089445,12172.346,28.633856,1.551122784614563,0.8965301513671875,0.6863942640014066,175.03484725594566,140.17278,0.9467391967773438,0.05180840664711633,0.9502529478670808,-0.0999603271484375,0.321835414283692
228,3505651.8,581565.4,0.16589366,0.010448455810546875,4190378.5,2454861.8,744777.56,25602646.0,0.58583295,0.0,-4.7473154,-0.7875495,0.21245053,34.376232,2097325.75,0.00104522705078125,-2.421612531523219,2.816043145768103,3498422.0,522643.1,2658942.8,4580657.0,0.14939396,0.9974594116210938,1.8484684,0.30664918,1.3066492,1.7227362,1.197791,4175994.55,0.8977851867675781,1.1526525285312934,2.816043145768103,6.150369,0.9974555969238281,0.7572106608251187,1.0,0.8967399597167969,1.9911044099849533
229,314798.3,619424.06,1.9676855,0.002063751220703125,8489675.0,9870313.0,45565.35,44774824.0,1.1626256,0.037353515625,-0.43465048,-0.8552554,0.14474459,982.6507,1194632.375,0.9981422424316406,1.420406657999341,26.21799973081246,297892.47,210993.39,674.09106,843663.4,0.7082871,0.9980812072753906,0.8538013,1.6800123,2.6800125,1251.557,28.499126,616141.65,0.8982505798339844,0.48648955657901977,26.21799973081246,18.51546,0.960723876953125,0.07208872458410351,0.9625692365913235,-0.09989166259765625,0.5157583729471588
230,0.4677678,0.8786706,1.8784332,0.002574920654296875,12.87336,9.2176485,0.008681352,33.585793,0.7160251,0.013111114501953125,-0.52247846,-0.9814409,0.018559106,3868.7283,2.7821521282196047,0.9976844787597656,2.6339613432584126,320.474512266279,0.43574187,0.3954573,0.00035757443,2.3875015,0.90754944,0.9976081848144531,2.1848161,4.104031,5.104031,6676.9355,29.543545,1.1062244892120363,0.8977775573730469,0.7266166681793881,320.474512266279,275.01492,0.9844932556152344,0.0725925925925926,0.9868550382645744,-0.09990692138671875,0.39761466599597756
231,29.61694,26.044653,0.8793837,0.00458526611328125,32.391136,32.536507,0.03360413,144.99283,1.004488,0.0,-1.1358699,-0.99886537,0.0011346253,4314.7324,8.320633125305175,0.2663726806640625,-0.8176844003020455,247.6074544539462,29.604155,26.010313,0.050440885,88.27797,0.87860346,0.9996452331542969,2.2523253,1.980658,2.980658,1750.1273,1.0941416,73.5076072692871,0.8998603820800781,1.6852083929731005,247.6074544539462,2626.9976,0.9996414184570312,0.9234608985024958,1.0,0.6334877014160156,8.834376682915108
232,2.4599657,3.5186641,1.4303712,0.012035369873046875,14.794023,14.940001,0.009645119,105.740616,1.0098673,0.00115203857421875,-0.69637805,-0.99607915,0.003920835,10963.122,2.0141496658325195,0.6144561767578125,-0.1267003682729509,208.82579066329046,2.3097124,2.817259,0.0010342876,13.380556,1.2197446,0.9947166442871094,3.1036184,4.4393263,5.4393263,12936.978,6.405136,6.201462173461916,0.8935203552246094,1.0633286776628852,208.82579066329046,1387.2877,0.993560791015625,0.5613312202852615,0.998833927309654,0.2790641784667969,3.0789480437634866
233,187346.62,851673.8,4.545979,0.011142730712890625,5610175.5,5893305.0,22979.018,33268186.0,1.0504671,0.037036895751953125,-0.19299361,-0.8773449,0.12265509,1447.7637,478328.8125,0.9899711608886719,0.34165919302585107,20.81589479940812,126240.63,84027.914,214.53828,437726.22,0.66561705,0.9897613525390625,0.2939853,1.336451,2.336451,2040.3175,44.44033,246686.04687500003,0.8904571533203125,0.06967388336247574,20.81589479940812,19.048952,0.9527206420898438,0.08147894556658679,0.9625457617572515,-0.09951400756835938,0.5157248328522966
234,0.6983187,2.9778767,4.264352,0.021984100341796875,12.901924,15.497794,0.0076744887,85.25347,1.2012002,0.00269317626953125,-0.23192506,-0.98901004,0.010989951,11108.685,0.6288317561149598,0.7419013977050781,-0.023334399509372186,81.93793493158935,0.42400283,0.4953013,0.00022670216,2.4363961,1.1681557,0.9831199645996094,0.58366334,2.4889457,3.4889457,10747.123,30.428864,1.2340081930160522,0.8833084106445312,0.17988974485433287,81.93793493158935,317.4669,0.9804229736328125,0.2323442651396842,0.9972462858012099,0.14140701293945312,1.9623821173408698
235,11.060518,8.187347,0.7402318,0.010471343994140625,20.791615,22.494625,0.015094676,101.28332,1.0819086,0.000732421875,-1.3490845,-0.99863523,0.001364735,6709.87,2.5171820640563967,0.1216278076171875,-1.0434803570297038,166.75959489837754,10.957541,7.834199,0.014314568,27.648943,0.71495956,0.9969482421875,2.026105,1.4997873,2.4997873,1931.5248,1.8974707,23.776022720336915,0.8977432250976562,1.5530676561690455,166.75959489837754,1831.7017,0.9962120056152344,0.7089253187613843,0.9992598275243929,0.7761154174804688,9.445491869595738
236,0.59682983,3.0286891,5.0746274,0.0105133056640625,19.737513,22.021992,0.023718191,100.93613,1.115743,0.07347488403320312,-0.18922763,-0.96025974,0.03974029,4255.6416,1.2817888855934143,0.9290580749511719,0.22615693488662697,54.04243809314988,0.39345992,0.42852262,0.00044807664,2.1265683,1.0891138,0.9911384582519531,0.50508267,2.5631065,3.5631065,4745.992,50.163975,1.0902627706527712,0.8914527893066406,0.16291963792237943,54.04243809314988,89.6598,0.9176597595214844,0.1574746008708273,0.925744444615788,-0.03760528564453125,0.8505790484741373
237,3174112.0,1235960.0,0.38938764,0.013576507568359375,7736763.0,9247986.0,2151524.5,46245532.0,1.1953301,0.0,-0.82736295,-0.3221649,0.6778351,21.494308,2867225.75,0.2797584533691406,-0.24829788180847276,1.3326484313797031,3111314.2,284675.9,2597292.8,3729461.5,0.091497,0.9924240112304688,0.44932643,0.17496216,1.1749622,1.4359034,2.4866543,3482951.25,0.8919754028320312,0.24987803003333442,1.3326484313797031,1.7334042,0.9924201965332031,0.4422590615341388,1.0,0.6122169494628906,1.2147460833873998
238,2.2982337,8.937895,3.8890278,0.006954193115234375,48.109726,92.364426,0.0013104191,481.9616,1.9198701,2.6702880859375e-05,-0.25698707,-0.9994298,0.0005701853,367791.97,2.6311686038970947,0.6809463500976562,0.0372498069261599,2007.8833461526913,1.9774212,2.4295218,0.0005366122,12.002315,1.2286314,0.9956626892089844,1.0857233,4.222408,5.2224083,22366.832,24.329529,5.205442905426025,0.8952980041503906,0.32526777458365086,2007.8833461526913,9159.143,0.9956321716308594,0.3768513439385628,0.9999731101217343,0.21435165405273438,1.9783767933822651
239,653963.5,1039269.2,1.5891854,0.01227569580078125,7921010.0,4593819.5,328217.94,23945038.0,0.57995373,0.3792915344238281,-0.31343713,-0.4981097,0.5018903,72.95469,2170453.1750000007,0.98895263671875,1.4591885271302731,6.612841429484641,563646.8,408332.28,3661.6929,1661546.5,0.7244471,0.9886093139648438,0.9695111,1.5407327,2.5407329,453.7646,14.053144,1231032.5625,0.8896026611328125,0.5552642851734696,6.612841429484641,5.062327,0.60931396484375,0.07240522063393412,0.6159945312560345,-0.0993499755859375,0.5671776644064204
240,191175.95,304434.5,1.592431,0.01042938232421875,1291612.0,2483548.8,24994.613,17283232.0,1.9228288,0.04217529296875,-0.54586893,-0.86925864,0.1307414,691.4783,391113.63125000003,0.9343528747558594,0.6567510519504197,15.647916887091768,179578.14,125512.64,430.45935,671555.56,0.6989305,0.9929122924804688,1.5779408,2.5127618,3.5127616,1560.0906,7.192479,346620.3125,0.8914871215820312,0.5106003405494449,15.647916887091768,26.868011,0.9507331848144531,0.32077542062911485,0.9573802089356617,-0.042865753173828125,0.8862394066711526
241,291826.75,892361.4,3.0578463,0.015720367431640625,4783741.5,5295793.0,15531.475,25801162.0,1.1070399,0.020389556884765625,-0.30962265,-0.9467785,0.053221557,1661.2178,381999.0625,0.7717208862304688,0.10104909852244558,24.595157388946213,220084.4,183557.9,167.10478,751570.06,0.83403414,0.9877586364746094,0.5151986,1.5753981,2.5753982,4497.5977,21.73594,497053.6437500001,0.8879508972167969,0.2299818207057652,24.595157388946213,48.39013,0.9673652648925781,0.22154816792040766,0.979284792440984,0.11623001098632812,1.3011907424511024
242,0.50588334,3.1976924,6.3210077,0.010211944580078125,22.098852,22.891542,0.014944373,156.73143,1.0358702,0.024135589599609375,-0.15352914,-0.97045887,0.029541144,10487.655,2.915299987792969,0.9908103942871094,0.7534860626536021,195.07677214537495,0.28310207,0.253162,4.872385e-05,1.255077,0.8942428,0.9902763366699219,0.23429197,1.4809613,2.4809613,25758.986,78.05966,0.6579813241958617,0.8911361694335938,0.04756492162968733,195.07677214537495,83.98325,0.9661369323730469,0.048188270451998506,0.9756153961775486,-0.09967422485351562,0.22569935408053401
243,464471.1,2322174.5,4.9996104,0.028011322021484375,8071321.0,11499929.0,5156.277,55298068.0,1.424789,0.0001220703125,-0.19779514,-0.9888986,0.011101395,10724.418,414563.93125,0.8332252502441406,-0.02149156426444265,80.39985882649286,245252.48,145157.3,951.9865,798155.6,0.5918688,0.9768562316894531,0.14369486,0.7184183,1.7184182,838.41064,32.91025,456576.90625,0.8779716491699219,-0.003399480745310053,80.39985882649286,154.79301,0.9767303466796875,0.17390712242952472,0.9998744117958721,0.04474639892578125,1.1013425718762406
244,0.9462727,1.9758013,2.0879831,0.009632110595703125,12.656936,13.152884,0.005987375,68.90582,1.0391839,0.000232696533203125,-0.47590074,-0.9936727,0.0063273255,11508.52,1.3299941301345826,0.7519340515136719,0.1942105460992048,222.1330917988239,0.8323772,0.9552225,0.0007993607,3.7346475,1.1475837,0.9930839538574219,1.4112628,2.946693,3.9466927,4672.043,15.20577,2.559461736679077,0.8933067321777344,0.8164733091861983,222.1330917988239,623.7537,0.9928474426269531,0.28237623762376235,0.9997650403090683,0.1413726806640625,1.924415814090912
245,424756.62,2140896.2,5.0402894,0.0198516845703125,8594984.0,12619704.0,32599.998,85887496.0,1.4682639,0.024120330810546875,-0.18317404,-0.92325014,0.07674983,2634.586,519988.471875,0.86981201171875,0.044482233492164784,15.950567577559886,259278.88,267100.16,2666.0488,1493432.2,1.0301656,0.9856796264648438,0.49917206,2.5159717,3.5159717,560.1669,33.149574,560067.4625,0.8846473693847656,0.06320289341438196,15.950567577559886,45.810806,0.9615554809570312,0.2788239815526518,0.9753911419008329,0.014835357666015625,1.0770766907206255
246,1.9249084,5.022505,2.6092176,0.005657196044921875,45.506554,42.572697,0.012781526,264.3957,0.93552893,0.026447296142578125,-0.38071182,-0.9933599,0.0066400697,20685.77,4.072932815551761,0.8495407104492188,0.4276799124576241,318.6577899730687,1.676956,2.0468943,5.3079122e-05,9.515518,1.2206011,0.9954605102539062,1.5113195,3.9433615,4.9433618,179270.45,27.136402,4.992886543273926,0.8955001831054688,0.6108462334789968,318.6577899730687,744.47437,0.9690093994140625,0.19824679703304113,0.973402235086952,0.04595947265625,1.2258700964104998
